url_length,dot_count,hyphen_count,has_at,uses_https,digit_count,special_char_count,keyword_count,has_ip,is_shortened,domain_length,domain_dot_count,subdomain_count,path_length,query_length,query_parameter_count,suspicious_tld,domain_letter_count,digit_ratio,vowel_count,consonant_count,unique_char_count,domain_entropy,label
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,5,6,11,3.4182958340544896,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,3,8,12,3.584962500721156,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,4,5,8,2.8464393446710154,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,9,0.0,0,9,8,2.9219280948873623,0
17,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,16,0.0,4,12,12,3.4548223999466066,0
7,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6,0.0,1,5,5,2.1280852788913944,0
19,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,18,0.0,8,10,11,3.1105780147890156,0
16,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,15,0.0,3,12,10,3.1556390622295662,0
22,1,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,21,0.0,8,13,15,3.697845823084412,0
11,1,1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,9,0.0,5,4,9,3.0957952550009344,0
17,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,16,0.0,6,10,13,3.572469458770136,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,5,5,10,3.277613436819116,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,3,9,11,3.334679141051595,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,4,8,8,2.7773627950641693,0
14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0.0,5,8,10,3.2359263506290334,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,4,6,9,3.095795255000934,0
13,2,0,0,0,0,0,0,0,0,13,2,1,0,0,0,0,11,0.0,3,8,7,2.66122625626979,0
16,1,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,15,0.0,5,10,11,3.375,0
14,1,1,0,0,1,0,0,0,0,14,1,0,0,0,0,0,11,0.07142857142857142,5,6,12,3.521640636343319,0
19,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,18,0.0,8,10,8,2.9053077763737467,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,5,7,10,3.1808329872054406,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,3,9,11,3.392747410448785,0
12,2,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,10,0.0,4,6,9,3.084962500721156,0
7,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6,0.0,1,5,6,2.5216406363433186,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,4,7,10,3.2516291673878226,0
14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0.0,5,8,9,2.950212064914746,0
10,2,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,8,0.0,3,5,8,2.9219280948873623,0
19,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,18,0.0,5,13,15,3.7871439606981387,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,3,6,8,2.9219280948873623,0
6,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,5,0.0,1,4,5,2.2516291673878226,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,5,6,9,3.084962500721156,0
10,2,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,8,0.0,3,5,7,2.7219280948873625,0
16,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,15,0.0,7,8,10,3.1556390622295662,0
19,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,18,0.0,8,10,14,3.6163485660751635,0
22,1,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,21,0.0,7,14,15,3.7887549139935026,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,5,7,11,3.3927474104487847,0
9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0.0,2,6,8,2.94770277922009,0
6,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,5,0.0,3,2,5,2.251629167387823,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,2,8,10,3.277613436819116,0
14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0.0,6,7,12,3.4677201004744997,0
10,2,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,8,0.0,3,5,7,2.7219280948873625,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,2,7,8,2.9219280948873623,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,4,8,10,3.180832987205441,0
8,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,7,0.0,4,3,7,2.75,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,5,5,9,3.027169118440619,0
13,1,1,0,0,0,0,0,0,0,13,1,0,0,0,0,0,11,0.0,4,7,10,3.180832987205441,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,5,7,10,3.1808329872054406,0
11,1,0,0,0,2,0,0,0,0,11,1,0,0,0,0,0,8,0.18181818181818182,3,5,9,3.0957952550009344,0
8,1,0,0,0,2,0,0,0,0,8,1,0,0,0,0,0,5,0.25,1,4,7,2.75,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,5,7,10,3.1808329872054406,0
11,1,1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,9,0.0,0,9,9,3.0957952550009344,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,4,7,9,3.0220552088742005,0
9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0.0,3,5,8,2.94770277922009,0
12,1,0,0,0,2,0,0,0,0,12,1,0,0,0,0,0,9,0.16666666666666666,4,5,11,3.4182958340544896,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,4,8,10,3.238901256602631,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,3,7,9,3.095795255000934,0
21,1,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,20,0.0,6,14,13,3.5351745656359026,0
14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0.0,5,8,10,3.1820058147602133,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,6,5,8,2.8553885422075336,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,4,6,8,2.8453509366224368,0
15,1,1,0,0,0,0,0,0,1,15,1,0,0,0,0,0,13,0.0,4,9,12,3.506890595608519,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,8,6,8,2.872905595320056,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,5,6,10,3.2516291673878226,0
7,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6,0.0,1,5,7,2.807354922057604,0
17,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,16,0.0,7,9,12,3.4548223999466066,0
15,2,0,0,0,0,0,0,0,0,15,2,1,0,0,0,0,13,0.0,6,7,10,3.189898095464288,0
11,2,0,0,0,5,0,0,0,0,11,2,1,0,0,0,0,4,0.45454545454545453,0,4,7,2.5503407095463886,0
13,1,1,0,0,0,0,0,0,0,13,1,0,0,0,0,0,11,0.0,4,7,12,3.5465935642949384,0
14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0.0,5,8,11,3.378783493486176,0
7,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6,0.0,1,5,6,2.5216406363433186,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,4,7,9,3.084962500721156,0
12,2,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,10,0.0,3,7,10,3.251629167387823,0
8,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,7,0.0,3,4,7,2.75,0
7,1,0,0,0,3,0,0,0,0,7,1,0,0,0,0,0,3,0.42857142857142855,1,2,7,2.807354922057604,0
15,1,0,0,0,4,0,0,0,0,15,1,0,0,0,0,1,10,0.26666666666666666,2,8,14,3.7735572622751845,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,3,7,10,3.2776134368191165,0
7,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,5,0.0,1,4,5,2.1280852788913944,0
14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0.0,5,8,10,3.182005814760214,0
19,1,0,0,0,0,0,0,0,1,19,1,0,0,0,0,0,18,0.0,7,11,12,3.4316235658474303,0
7,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6,0.0,0,6,6,2.5216406363433186,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,3,8,9,3.084962500721156,0
13,1,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,12,0.0,6,6,10,3.238901256602631,0
13,1,1,0,0,0,0,0,0,0,13,1,0,0,0,0,0,11,0.0,4,7,11,3.3927474104487847,0
7,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6,0.0,2,4,6,2.521640636343318,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,2,8,11,3.459431618637298,0
14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0.0,6,7,10,3.2359263506290334,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,5,9,12,3.506890595608519,0
11,2,0,0,0,0,0,0,0,0,11,2,1,0,0,0,0,9,0.0,3,6,7,2.663532754804255,0
16,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,15,0.0,5,10,12,3.452819531114783,0
17,1,0,0,0,0,0,0,0,1,17,1,0,0,0,0,0,16,0.0,5,11,13,3.5280643115840493,0
16,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,15,0.0,5,10,11,3.327819531114783,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,3,6,9,3.1219280948873624,0
20,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,19,0.0,8,11,12,3.446439344671015,0
8,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,7,0.0,3,4,8,3.0,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,4,8,10,3.1808329872054406,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,3,7,10,3.277613436819116,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,5,6,10,3.188721875540867,0
14,2,0,0,0,0,0,0,0,0,14,2,1,0,0,0,0,12,0.0,7,5,7,2.521640636343318,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,2,8,10,3.277613436819116,0
13,1,0,0,0,4,0,0,0,0,13,1,0,0,0,0,0,8,0.3076923076923077,3,5,12,3.5465935642949384,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,4,5,9,3.1219280948873624,0
14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0.0,5,8,11,3.378783493486176,0
14,1,0,0,0,2,0,0,0,0,14,1,0,0,0,0,0,11,0.14285714285714285,4,7,11,3.378783493486176,0
17,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,16,0.0,5,11,11,3.337175341123077,0
14,1,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,13,0.0,3,10,11,3.3248629576173574,0
9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0.0,3,5,7,2.725480556997868,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,6,6,12,3.546593564294939,0
14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0.0,6,7,11,3.3248629576173574,0
16,1,1,0,0,0,0,0,0,0,16,1,0,0,0,0,0,14,0.0,6,8,12,3.375,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,4,5,7,2.7219280948873625,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,5,9,13,3.640223928941852,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,4,7,9,3.0220552088742,0
20,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,19,0.0,8,11,13,3.521928094887362,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,4,6,8,2.845350936622437,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,7,7,9,3.0062389286533895,0
17,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,16,0.0,6,10,13,3.572469458770136,0
9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0.0,3,5,8,2.94770277922009,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,4,5,8,2.9219280948873623,0
8,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,7,0.0,3,4,7,2.75,0
9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0.0,2,6,7,2.725480556997868,0
14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0.0,5,8,13,3.6644977792004623,0
9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0.0,4,4,8,2.94770277922009,0
17,2,0,0,0,0,0,0,0,0,17,2,1,0,0,0,0,15,0.0,8,7,11,3.381580488309164,0
14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0.0,4,9,10,3.182005814760214,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,5,7,7,2.7192945256669794,0
22,2,0,0,0,0,0,0,0,0,22,2,1,0,0,0,0,20,0.0,8,12,12,3.4251185503571397,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,3,7,11,3.459431618637298,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,5,5,9,3.0957952550009344,0
19,1,2,0,0,0,0,0,0,0,19,1,0,0,0,0,0,16,0.0,7,9,15,3.7871439606981383,0
16,2,1,0,0,0,0,0,0,0,16,2,1,0,0,0,0,13,0.0,4,9,12,3.5,0
9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0.0,4,4,9,3.169925001442312,0
17,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,16,0.0,6,10,13,3.572469458770136,0
10,2,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,8,0.0,3,5,9,3.1219280948873624,0
13,2,0,0,0,0,0,0,0,0,13,2,1,0,0,0,0,11,0.0,2,9,10,3.238901256602631,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,4,6,9,3.0957952550009344,0
19,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,18,0.0,8,10,13,3.536886723742167,0
11,2,0,0,0,0,0,0,0,0,11,2,1,0,0,0,0,9,0.0,3,6,8,2.9139770731827523,0
20,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,19,0.0,6,13,13,3.484183719779189,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,4,6,8,2.845350936622437,0
16,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,15,0.0,4,11,10,3.202819531114783,0
11,2,0,0,0,0,0,0,0,0,11,2,1,0,0,0,0,9,0.0,1,8,8,2.913977073182752,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,5,9,11,3.2729055953200556,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,3,6,9,3.121928094887362,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,6,6,9,3.0269868333592873,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,5,5,10,3.277613436819116,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,5,4,8,2.9219280948873623,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,3,9,11,3.392747410448785,0
14,2,0,0,0,0,0,0,0,0,14,2,1,0,0,0,0,12,0.0,6,6,9,3.09306920777189,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,6,3,8,2.9219280948873623,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,2,7,10,3.321928094887362,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,6,8,10,3.056564762130954,0
28,1,0,0,0,0,0,0,0,1,28,1,0,0,0,0,0,27,0.0,10,17,16,3.753434386188785,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,3,6,9,3.1219280948873624,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,5,5,9,3.0957952550009344,0
13,2,1,0,0,0,0,0,0,0,13,2,1,0,0,0,0,10,0.0,4,6,11,3.3927474104487847,0
9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0.0,2,6,9,3.169925001442312,0
10,1,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,9,0.0,3,6,8,2.9219280948873623,0
19,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,18,0.0,5,13,12,3.4713544870139286,0
10,2,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,8,0.0,3,5,8,2.9219280948873627,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,2,7,10,3.321928094887362,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,3,11,11,3.373557262275185,0
20,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,19,0.0,6,13,15,3.7841837197791888,0
8,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,7,0.0,2,5,8,3.0,0
19,1,0,0,0,6,0,0,0,0,19,1,0,0,0,0,0,12,0.3157894736842105,4,8,14,3.6818808028034016,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,4,6,9,3.027169118440619,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,5,6,9,3.084962500721156,0
22,1,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,21,0.0,9,12,16,3.8230679822736606,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,4,5,7,2.7219280948873625,0
17,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,16,0.0,6,10,13,3.6168746059562227,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,5,9,12,3.456564762130954,0
17,1,0,0,0,2,0,0,0,0,17,1,0,0,0,0,0,14,0.11764705882352941,7,7,11,3.337175341123077,0
16,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,15,0.0,6,9,12,3.5,0
7,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6,0.0,2,4,7,2.807354922057604,0
21,1,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,20,0.0,9,11,15,3.7256507561120933,0
7,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6,0.0,2,4,5,2.2359263506290326,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,5,5,10,3.277613436819116,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,5,5,9,3.0957952550009344,0
13,2,0,0,0,0,0,0,0,0,13,2,1,0,0,0,0,11,0.0,4,7,12,3.546593564294939,0
14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0.0,4,9,11,3.378783493486176,0
20,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,19,0.0,6,13,10,3.1841837197791887,0
13,1,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,12,0.0,5,7,9,2.968918563962097,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,5,9,10,3.240223928941852,0
17,1,1,0,0,0,0,0,0,0,17,1,0,0,0,0,0,15,0.0,5,10,16,3.969815782426811,0
17,1,1,0,0,0,0,0,0,0,17,1,0,0,0,0,0,15,0.0,6,9,13,3.572469458770136,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,4,6,8,2.845350936622437,0
9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0.0,4,4,8,2.94770277922009,0
18,1,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,17,0.0,7,10,13,3.5724312513221195,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,4,7,11,3.4182958340544896,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,4,6,8,2.845350936622437,0
9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0.0,2,6,8,2.94770277922009,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,4,7,10,3.2516291673878226,0
7,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6,0.0,3,3,7,2.807354922057604,0
14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0.0,4,9,10,3.2359263506290334,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,5,6,10,3.2516291673878226,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,3,8,9,3.084962500721156,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,6,8,11,3.240223928941852,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,3,6,9,3.1219280948873624,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,5,7,8,2.8150724101159437,0
14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0.0,6,7,13,3.6644977792004623,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,6,8,11,3.240223928941852,0
21,1,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,20,0.0,7,13,14,3.6537567082870006,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,6,8,12,3.5068905956085192,0
10,2,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,8,0.0,2,6,8,2.9219280948873627,0
17,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,16,0.0,5,11,13,3.5724694587701364,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,3,8,11,3.418295834054489,0
9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0.0,2,6,8,2.94770277922009,0
13,1,1,0,0,0,0,0,0,0,13,1,0,0,0,0,0,11,0.0,3,8,11,3.3927474104487847,0
8,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,7,0.0,1,6,4,1.811278124459133,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,4,8,12,3.546593564294939,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,5,5,9,3.095795255000934,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,4,8,11,3.334679141051595,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,5,9,11,3.3735572622751855,0
6,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,5,0.0,1,4,6,2.584962500721156,0
30,1,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,29,0.0,10,19,16,3.7483943455364033,0
25,1,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,24,0.0,7,17,12,3.3990795706241745,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,6,8,11,3.373557262275186,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,4,10,10,3.1898980954642866,0
10,2,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,8,0.0,3,5,8,2.9219280948873623,0
13,1,0,0,0,2,0,0,0,0,13,1,0,0,0,0,0,10,0.15384615384615385,5,5,10,3.1808329872054406,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,2,7,8,2.9219280948873623,0
14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,13,0.0,4,9,11,3.3248629576173574,0
18,1,1,0,0,0,0,0,0,0,18,1,0,0,0,0,0,16,0.0,5,11,15,3.8365916681089787,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,6,8,13,3.640223928941851,0
7,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6,0.0,3,3,6,2.521640636343318,0
13,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,12,0.0,7,5,10,3.238901256602631,0
12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0.0,4,7,11,3.4182958340544896,0
8,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,7,0.0,3,4,8,3.0,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,5,5,8,2.9139770731827523,0
6,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,5,0.0,1,4,6,2.584962500721156,0
25,2,0,0,0,0,0,0,0,0,25,2,1,0,0,0,0,23,0.0,10,13,12,3.273269689515108,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,4,5,9,3.1219280948873624,0
15,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,14,0.0,6,8,11,3.3232314287976203,0
7,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6,0.0,3,3,6,2.521640636343318,0
10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0.0,4,5,9,3.1219280948873624,0
11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0.0,4,6,9,3.027169118440619,0
7,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6,0.0,1,5,6,2.521640636343318,0
16,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,15,0.0,6,9,12,3.5,0
18,1,1,0,0,0,0,0,0,0,18,1,0,0,0,0,0,16,0.0,6,10,13,3.5724312513221195,0
11,1,0,0,0,1,0,0,0,0,11,1,0,0,0,0,1,9,0.09090909090909091,3,6,10,3.2776134368191165,0
13,1,1,0,0,0,0,0,0,0,13,1,0,0,0,0,0,11,0.0,3,8,11,3.3927474104487847,0
16,2,0,0,0,0,0,0,0,0,16,2,1,0,0,0,0,14,0.0,6,8,13,3.625,0
15,1,0,0,0,1,0,0,0,0,15,1,0,0,0,0,0,13,0.06666666666666667,5,8,12,3.4565647621309536,0
21,2,0,0,0,0,0,0,0,0,21,2,1,0,0,0,0,19,0.0,8,11,13,3.52257158913636,0
10,2,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,8,0.0,3,5,9,3.1219280948873624,0
9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0.0,2,6,7,2.725480556997868,0
